NTSB DCA22WA102, Attachment (Enter Attachment Number) to (Enter Report Name)
Operator: China Eastern
Vehicle ID/Registration: B-1791
Source of Data: Boeing 737-800
Date of Event: 03/21/22
Location: Wuzhou, China
HISTORY
Project Title: B737-800_CES_DCA22WA102_GuangzhouChina_FlightIntoTerrain
Scratch Version: 007-ParameterValidation
File Created on 04/14/2022 03:38 PM
DATA
Time,115 VAC Stdby Bus Sect 2,115 VAC XFR Bus 2,115VAC UNAVAIL TO L IGN 1,115VAC UNAVAIL TO L IGN 2,115VAC UNAVAIL TO R IGN 1,115VAC UNAVAIL TO R IGN 2,28 VDC BAT BUS SECT 2,28 VDC BUS 1 SECT 2,28 VDC BUS 2 SECT 3,28 VDC HOT BAT BUS,28 VDC STDBY BUS SECT 2,28 VDC SW HOT BAT BUS S1,Absolute Roll Rate,Accel Lat,Accel Long,Accel Vert,Active Altitude Ref - FCC,Aileron Actuator Pos-L,Aileron Quadrant Pos,Aileron Roll Cmd-L,Aileron-L,Aileron-R,Air Gnd On Gnd,AIR GROUND - SMYDC-2,Air-Ground,Airspeed Comp,Airspeed Max Allowable,Airspeed Target FCC,Alt 1 Baro Corr,Alt 2 Baro Corr,Alt 3 Baro Corr,Alt 4 Baro Corr,ALT ACQ Engaged - FCC,Alt Baro Corr Combine,ALT HOLD Engaged - FCC,Altitude Press,Altitude Radio DEU,Altitude Radio-1,Altitude Radio-2,AP Off - FCC,AP-1 Warn,AP-2 Warn,APU N1,APU On,APU Ready To Load,AT FMC SPD Engaged,CMD A - FCC,CMD A Light - FCC,CMD B Light - FCC,Ctrl Col Force Pitch CWS,Ctrl Col Force Pitch CWS Foreign,Ctrl Col Force Pitch CWS Local,Ctrl Col Pos-L,Ctrl Col Pos-R,Ctrl Whl Force Roll CWS,Ctrl Whl Pos-L,Ctrl Whl Pos-R,Drift Angle -FMC,Elevator Actuator Pos-L,Elevator Pitch Cmd-L,Elevator-L,Elevator-R,Eng1 Cutoff SW,Eng1 EGT,Eng1 Fire,Eng1 FMC N1 Bug Drive,Eng1 FMC N1 Target,Eng1 FMV Pos,Eng1 Fuel Flow,Eng1 N1,Eng1 N1 Cmd,Eng1 N1 Ref,Eng1 N1 Tach,Eng1 N2 Actual,Eng1 N2 Tach,Eng1 Oil Press,Eng1 Oil Qty,Eng1 Oil Temp,Eng1 TRA,Eng2 Cutoff SW,Eng2 EGT,Eng2 Fire,Eng2 FMC N1 Bug Drive,Eng2 FMC N1 Target,Eng2 FMV Pos,Eng2 Fuel Flow,Eng2 N1,Eng2 N1 Cmd,Eng2 N1 Ref,Eng2 N1 Tach,Eng2 N2 Actual,Eng2 N2 Tach,Eng2 Oil Press,Eng2 Oil Qty,Eng2 Oil Temp,Eng2 TRA,FAC Engage - FCC,FCC In Command of MACH Trim - R,FCC-L In Command of MACH Trim,FD-A Switch - FCC,FD-B Switch - FCC,Flap Handle Pos,Flap-L,Flap-R,FMC Selected Airspeed,FMC Selected Altitude,FMC Selected Mach,FMC Valid,G/S Dev Warn - FCC,GP Engage - FCC,Ground Spd,Groundspeed  FMC,Groundspeed Disp -L,GS Engaged - FCC,HDG SEL Light - FCC,HDG SELECT - FCC,Heading,Heading Selected FCC,High Speed Buffet Speed,Hyd Oil Press - A,Hyd Oil Press - B,Hyd Oil Qty - A,Hyd Oil Qty - B,Hydraulic Oil Pressure Standby,Hydraulic System A ELEC,Hydraulic System A Eng 1,Hydraulic System B ELEC,Hydraulic System B Eng 2,Hydraulic System Standby,IAS Display - FCC,LNAV Engaged - FCC,LNAV Light - FCC,LOC Engaged - FCC,LOCAL LIMITED MASTER FCC-L,LOCAL LIMITED MASTER FCC-R,LVL Change Light - FCC,MACH Trim Servo Brake Status - FCC-L,N1 Light - FCC,N1 Limit Mode Cmd - FCC,Pitch Angle,Roll Angle,Roll Rate,Rudder,Rudder Ped Pos,Rudder Pos- LVDT DEMOD-STBY PCU,Rudder Servo Cmd-STBY PCU,Selected Airspeed FCC,Selected Altitude FCC,Selected Course Foreign FCC,Selected Course Local FCC,Selected Mach FCC,Selected Vertical Speed FCC,Single Channel - FCC,SPD Light On - FCC,SPEED INTERVENTION ACTIVE - FCC,TOGA Engaged - FCC,Track Angle True FMC,VISUAL ALTITUDE ALERT - FCC,VNAV Light On - FCC,VNAV PATH Engaged - FCC,VNAV SPD Engaged - FCC,Wind Direction True -FMC,Wind Speed -FMC,Yaw Rate
288569.6875,,,,,,,,,,,,,0.0,-0.0162,0.0469,0.9836,,,,,,,,,,,,,29088.0,,,,,29088.0,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2,,,,,95,,2592,83.63,83.625,,,,,,,,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-1,-0.33,0.07,,0,29088,,,,,,,,,,,,,,,,0.0
288569.7500,,,,,,,ON,,,,ON,,,-0.0162,0.0469,0.9790,,,1.21,,-2.59,3.95,,,Air,,,,,,,,Not Eng,,,,,,,On,,,,,,,SELECTED,,,-0.01,1.83,-2.0,0.62,0.48,-0.29,3.16,3.52,,-0.94,0.44,-3.80,-3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,0.35,,,,,,,,195,,,,,,,,,,,,,,,
288569.8125,,,,,,,,,,,,,0.0,-0.0162,0.0469,0.9813,FMC Alt,,,,,,,,,265.25,,,,29088.0,,,,29088.0,,29109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0,0,,,,,,,454.0,,,,,,104.41,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-1,-0.33,,0.05,,,,,,,,Off,,,,,On,,,,,0.0
288569.8750,,,,,,,,,,,,,,-0.0162,0.0469,0.9836,,1.43,,1.44,-2.59,3.91,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,On,Off,-0.02,1.73,-2.2,0.64,0.48,-0.33,3.16,3.52,,,,-3.85,-3.44,,,NO FIRE,,,,,,,,,,,,,,,,,NO FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Enga,,,,,,,,
288569.9375,,,,,,,,,,,,,0.0,-0.0142,0.0469,0.9813,,,,,,,,,,,,,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2,,,,,,,,,,,,92.500,,,15.50,,59.2,,,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.1,-1,-0.33,0.04,,,,,,,,,,,,,,,,,,,0.0
288570.0000,,,,,,,,,,,,,,-0.0162,0.0469,0.9836,,,1.21,,-2.59,3.95,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,1.83,-2.0,0.64,0.48,-0.33,3.16,3.52,,-0.90,0.50,-3.80,-3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.77,,,,,,,,,,,,DISP MACH,,,,SET,Not SET,,,,,2.29,0.35,,,,,,,,,,,,,,,,,,,V NAV PATH,,,,
288570.0625,,,,,,,,,,,,,-0.0625,-0.0162,0.0469,0.9813,,,,,,,,,,265.25,,,,,,,,,,29109.0,,,,,,,,OFF,,,,,,,,,,,,,,,,,,,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.695,,,Not Engage,454.0,,,,,Not Eng,104.41,,,3004,,,,,,,,,,,Engage,,,,,,,,,,,-0.1,-1,-0.33,,0.06,,,,,,,,,,,,,,,,,,-0.1
288570.1250,,,,,,,,ON,ON,ON,,ON,,-0.0162,0.0469,0.9836,,1.43,,1.44,-2.59,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,1.73,-2.1,0.64,0.48,-0.29,3.16,3.52,,,,-3.85,-3.44,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288570.1875,,ON,,,NORMAL,,,,,,,,0.0,-0.0162,0.0469,0.9836,,,,,,,,,,,,,,,,,,,,,8189,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,34.000,2608,83.63,83.625,,,,,,,,59.2,,,,,,34.125,,,,,,,,,,,59.2,,NOT SEL,SELECT,,,,,,265,29088,,,Not Warn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-1,-0.33,0.05,,,,,,,,,,,,,,,,,289.3,,0.0
288570.2500,,,,,,,,,,,,,,-0.0162,0.0469,0.9836,,,1.21,,-2.59,3.95,,,Air,,,,,,,,,,1.0,,,,,On,,,,,,,SELECTED,,,-0.02,1.83,-2.2,0.64,0.48,-0.29,3.16,3.52,,-0.90,0.50,-3.80,-3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,0.35,,,,,,,,,218,,,,,,,,,,,,,,
288570.3125,,,,,,,,,,,,,0.0,-0.0182,0.0469,0.9813,,,,,,,,,,265.25,,,,,,29088.0,,29088.0,,29108.0,,,,,,,,,,,,,,,,,,,,,,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,,455.0,,,,104.41,,,,,,,,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,,,,,,,,,,,,,-0.1,-1,-0.33,,0.05,,,,,,,,,,,,VIS ALRT OFF,,,Not VNAV SPD,,,0.0
288570.3750,,,,,,,,,,,,,,-0.0162,0.0469,0.9813,,1.43,,1.44,-2.59,3.91,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,On,Off,-0.01,1.83,-2.1,0.64,0.48,-0.29,3.16,3.52,,,,-3.80,-3.44,,,NO FIRE,,,,,,,,,,,,,,,,,NO FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288570.4375,ON,,,,,,,,,,,,0.0,-0.0142,0.0469,0.9836,,,,,,,,,,,,265.8,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.500,,,,102,59.2,,,,,,,,,,,,,,,,,59.2,Not Engage,,,,,,,,,,,FMC Valid,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,-0.1,-1,-0.33,0.05,,,,,,,,Not Eng,,,,,,,,,,32.5,0.0
288570.5000,,,,,,,,,,,,,,-0.0162,0.0469,0.9790,,,1.21,,-2.59,3.95,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,1.83,-2.1,0.64,0.48,-0.25,3.16,3.52,,-0.86,0.50,-3.80,-3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SET,Not SET,Off,,,,2.29,0.35,,,,,,,,,,,,,,,,,,,,,,,
288570.5625,,,,,,,,,,,,,0.0,-0.0162,0.0490,0.9813,,,,,,,Air,,,265.25,,,,,,,,,,29108.0,,,,,,,,,NOT RTL,,,,,,,,,,,,,,,,,,RUN,,,,,,,,,,,,,,,,,RUN,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,,,Not Eng,Off,,104.41,,,,3016,,,,,,,,,,,On,Not Eng,,,,,Off,,,,-0.1,-1,-0.33,,0.05,,,,,0.000,0,,,,,,,,,,,,0.0
288570.6250,,,,,,,,,,,,,,-0.0162,0.0469,0.9813,,1.43,,1.44,-2.59,3.95,,,,,,,,,,,,,,,,,,,,,,,,FMC Spd,,,,-0.02,1.73,-2.1,0.64,0.48,-0.25,3.16,3.52,,,,-3.80,-3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,95.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288570.6875,,,,,,NORMAL,,,,,,,0.0,-0.0142,0.0469,0.9813,,,,,,,,,,,,,29088.0,,,,,29088.0,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2,,,,,95,,2592,83.63,83.625,,,,,,,,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-1,-0.33,0.04,,0,29088,,,,,,,,,,,,,,,,0.0
288570.7500,,,,,,,ON,,,,ON,,,-0.0162,0.0469,0.9813,,,1.21,,-2.59,3.91,,,Air,,,,,,,,Not Eng,,,,,,,On,,,,,,,SELECTED,,,-0.01,1.83,-2.0,0.64,0.48,-0.21,3.16,3.52,,-0.86,0.50,-3.80,-3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,0.35,,,,,,,,195,,,,,,,,,,,,,,,
288570.8125,,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9813,FMC Alt,,,,,,,,,265.25,,,,29088.0,,,,29088.0,,29108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0,0,,,,,,,454.0,,,,,,104.41,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-1,-0.33,,0.06,,,,,,,,Off,,,,,On,,,,,-0.1
288570.8750,,,,,,,,,,,,,,-0.0162,0.0469,0.9813,,1.43,,1.44,-2.59,3.95,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,On,Off,-0.02,1.73,-2.1,0.66,0.48,-0.25,3.16,3.52,,,,-3.80,-3.44,,,NO FIRE,,,,,,,,,,,,,,,,,NO FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Enga,,,,,,,,
288570.9375,,,,,,,,,,,,,-0.0625,-0.0142,0.0469,0.9813,,,,,,,,,,,,,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2,,,,,,,,,,,,92.500,,,,102,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.1,-1,-0.33,0.04,,,,,,,,,,,,,,,,,,,-0.1
288571.0000,,,,,,,,,,,,,,-0.0162,0.0469,0.9813,,,1.21,,-2.59,3.91,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,1.83,-2.0,0.66,0.51,-0.25,3.16,3.52,,-0.86,0.50,-3.80,-3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.77,,,,,,,,,,,,DISP MACH,,,,SET,Not SET,,,,,2.29,0.35,,,,,,,,,,,,,,,,,,,V NAV PATH,,,,
288571.0625,,,,,,,,,,,,,-0.0625,-0.0162,0.0469,0.9813,,,,,,,,,,265.25,,,,,,,,,,29108.0,,,,,,,,OFF,,,,,,,,,,,,,,,,,,,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.695,,,Not Engage,454.0,,,,,Not Eng,104.41,,,3004,,,,,,,,,,,Engage,,,,,,,,,,,-0.1,-1,-0.33,,0.03,,,,,,,,,,,,,,,,,,-0.1
288571.1250,,,,,,,,ON,ON,ON,,ON,,-0.0162,0.0490,0.9813,,1.43,,1.44,-2.59,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,1.83,-2.1,0.66,0.51,-0.25,3.16,3.52,,,,-3.80,-3.44,,,,95,,,,,,,83.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288571.1875,,ON,,,,,,,,,,,-0.0625,-0.0142,0.0469,0.9836,,,,,,,,,,,,,,,,,,,,,8189,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,2592,83.63,83.625,,,,,,,,59.2,,,,,,,,,,,,,,,,,59.2,,NOT SEL,SELECT,,,,,,265,29088,,,Not Warn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-1,-0.33,0.02,,,,,,,,,,,,,,,,,289.3,,-0.1
288571.2500,,,,,,,,,,,,,,-0.0162,0.0469,0.9859,,,1.21,,-2.59,3.91,,,Air,,,,,,,,,,1.0,,,,,On,,,,,,,SELECTED,,,-0.01,1.83,-2.1,0.66,0.51,-0.25,3.16,3.52,,-0.86,0.56,-3.80,-3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,0.35,,,,,,,,,218,,,,,,,,,,,,,,
288571.3125,,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9813,,,,,,,,,,265.25,,,,,,,,,,29107.0,,,,,,,,,,,,,,,,,,,,,,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,,455.5,,,,104.41,,,,,,,,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,,,,,,,,,,,,,-0.1,-1,-0.33,,0.03,,,,,,,,,,,102.7,VIS ALRT OFF,,,Not VNAV SPD,,,-0.1
288571.3750,,,,,,,,,,,,,,-0.0162,0.0490,0.9836,,1.43,,1.44,-2.59,3.95,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,On,Off,-0.02,1.73,-2.1,0.66,0.51,-0.25,3.16,3.52,,,,-3.75,-3.39,,,NO FIRE,,,,,,,,,,,,,,,,,NO FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288571.4375,ON,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9836,,,,,,,,,,,,265.8,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.375,,,,,59.2,,,,,,,,,,,,,,,,,59.2,Not Engage,,,,,,,,,,,FMC Valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-1,-0.33,0.03,,,,,,,,Not Eng,,,,,,,,,,32.5,-0.1
288571.5000,,,,,,,,,,,,,,-0.0162,0.0469,0.9836,,,1.21,,-2.59,3.91,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,1.83,-2.0,0.66,0.51,-0.25,3.16,3.16,,-0.83,0.50,-3.80,-3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SET,Not SET,Off,,,,2.29,0.35,,,,,,,,,,,,,,,,,,,,,,,
288571.5625,,,,,,,,,,,,,-0.0625,-0.0162,0.0469,0.9836,,,,,,,,,,265.25,,,,,,,,,,29107.0,,,,,,,0.0,,NOT RTL,,,,,,,,,,,,,,,,,,RUN,,,,,,,,,,,,,,,,,RUN,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,,,Not Eng,Off,,104.41,,,,3016,,,,,,,,,,,On,Not Eng,,,,,Off,,,,-0.1,-1,-0.33,,0.03,,,,,0.000,0,,,,,,,,,,,,-0.1
288571.6250,,,,,,,,,,,,,,-0.0162,0.0469,0.9859,,1.43,,1.44,-2.59,3.95,,,,,,,,,,,,,,,,,,,,,,,,FMC Spd,,,,-0.01,1.83,-2.0,0.66,0.51,-0.25,3.16,3.52,,,,-3.80,-3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288571.6875,,,,,,,,,,,,,-0.0625,-0.0162,0.0469,0.9859,,,,,,,,,,,,,29088.0,,,,,29088.0,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2,,,,,95,,2576,83.63,83.625,,,,,,,,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-1,-0.33,0.03,,0,29088,,,,,,,,,,,,,,,,-0.1
288571.7500,,,,,,,ON,,,,ON,,,-0.0142,0.0469,0.9882,,,1.21,,-2.59,3.91,,,Air,,,,,,,,Not Eng,,,,,,,On,,,,,,,SELECTED,,,-0.01,1.83,-2.0,0.66,0.51,-0.21,3.16,3.52,,-0.86,0.50,-3.80,-3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,0.35,,,,,,,,195,,,,,,,,,,,,,,,
288571.8125,,,,,,,,,,,,,0.0,-0.0162,0.0490,0.9882,FMC Alt,,,,,,,,,265.25,,,,29088.0,,,,29088.0,,29107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0,0,,,,,,,454.0,,,,,,104.41,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-1,-0.33,,0.05,,,,,,,,Off,,,,,On,,,,,0.0
288571.8750,,,,,,,,,,,,,,-0.0162,0.0490,0.9859,,1.46,,1.44,-2.59,3.95,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,On,Off,-0.01,1.83,-2.0,0.66,0.51,-0.21,3.16,3.52,,,,-3.75,-3.39,,,NO FIRE,,,,,,,,,,,,,,,,,NO FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Enga,,,,,,,,
288571.9375,,,,,,,,,,,,,0.0,-0.0142,0.0490,0.9882,,,,,,,,,,,318,,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2,,,,,,,,,,,,92.500,,,,,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRAKE OFF,,0.0,,,-0.1,-1,-0.33,0.04,,,,,,,,,,,,,,,,,,,0.0
288572.0000,,,,,,,,,,,,,,-0.0142,0.0490,0.9836,,,1.21,,-2.59,3.91,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,1.73,-2.1,0.66,0.51,-0.17,3.16,3.52,,-0.83,0.56,-3.80,-3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.77,,,,,,,,,,,,DISP MACH,,,,SET,Not SET,,,,,2.29,0.35,,,,,,,,,,,,,,,,,,,V NAV PATH,,,,
288572.0625,,,,,,,,,,,,,0.0,-0.0142,0.0469,0.9882,,,,,,,,,,265.25,,,,,,,,,,29107.0,,,,,,,,OFF,,,,,,,,,,,,,,,,,,,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.695,,,Not Engage,454.0,,,,,Not Eng,104.41,,,3004,,,,,,,,,,,Engage,,,,,,,,,,,-0.1,-1,-0.33,,0.06,,,,,,,,,,,,,,,,,,0.0
288572.1250,,,,,,,,ON,ON,ON,,ON,,-0.0162,0.0490,0.9882,,1.43,,1.44,-2.59,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,1.73,-2.1,0.66,0.51,-0.25,3.16,3.52,,,,-3.80,-3.39,,,,,,,,,,,,,,46,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not SPD INT SEL,,,,,,,,,
288572.1875,,ON,NORMAL,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9859,,,,,,,,,,,,,,,,,,,,,8189,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,2608,83.63,83.625,,,,,,,,59.2,,,,,,,,,,,,,,,,,59.2,,NOT SEL,SELECT,,,,,,265,29088,,,Not Warn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1,-0.33,0.05,,,,,,,,,,,,,,,,,289.3,,-0.1
288572.2500,,,,,,,,,,,,,,-0.0142,0.0490,0.9928,,,1.21,,-2.59,3.95,,,Air,,,,,,,,,,1.0,,,,,On,,,,,,,SELECTED,,,-0.01,1.73,-2.0,0.66,0.51,-0.25,3.52,3.52,,-0.83,0.50,-3.75,-3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,0.35,,,,,,,,,218,,,,,,,,,,,,,,
288572.3125,,,,,,,,,,,,,-0.0625,-0.0142,0.0490,0.9882,,,,,,,,,,265.25,,,,,29088.0,,,29088.0,,29106.0,,,,,,,,,,,,,,,,,,,,,,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,,455.5,,,,104.41,,,,,,,,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,,,,,,,,,,,,,0.0,-1,-0.33,,0.02,,,,,,,,,,,,VIS ALRT OFF,,,Not VNAV SPD,,,-0.1
288572.3750,,,,,,,,,,,,,,-0.0162,0.0490,0.9882,,1.43,,1.44,-2.59,3.95,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,On,Off,-0.01,1.83,-2.1,0.66,0.51,-0.21,3.16,3.52,,,,-3.75,-3.39,,,NO FIRE,,,,,,,,,,,,,,,,,NO FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288572.4375,ON,,,,,,,,,,,,-0.0625,-0.0142,0.0490,0.9882,,,,,,,,,,,,265.8,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.375,,,,,59.2,,,,,,,,,,,,,,,,,59.2,Not Engage,,,,,,,,,,,FMC Valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1,-0.33,0.02,,,,,,,,Not Eng,,,,,,,,,,32.5,-0.1
288572.5000,,,,,,,,,,,,,,-0.0142,0.0490,0.9882,,,1.21,,-2.59,3.95,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,1.73,-2.0,0.66,0.51,-0.29,3.16,3.52,,-0.83,0.50,-3.80,-3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SET,Not SET,Off,,,,2.29,0.35,,,,,,,,,,,,,,,,,,,,,,,
